flight_id,airline_code,flight_no,origin_airport_id,destination_airport_id,departure_time,arrival_time,aircraft_type,statuss,pilot_id,co_pilot_id
FL002106,MH,MH145,AP0006,AP0023,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL002107,CX,CX107,AP0007,AP0024,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Cancelled,133,108
FL002108,MH,MH100,AP0008,AP0025,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Cancelled,105,108
FL002109,JL,JL7212,AP0009,AP0026,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL002110,UA,UA74,AP0010,AP0027,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL002111,TG,TG895,AP0011,AP0028,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL002112,QF,QF865,AP0012,AP0029,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL002113,EK,EK689,AP0013,AP0030,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL002114,AF,AF93,AP0014,AP0031,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL002115,MH,MH1990,AP0015,AP0032,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL002116,SQ,SQ660,AP0016,AP0033,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL002117,SQ,SQ5179,AP0017,AP0034,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Delayed,102,108
FL002118,CX,CX781,AP0018,AP0035,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL002119,UA,UA51,AP0019,AP0036,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL002120,EK,EK55,AP0020,AP0037,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL002121,QF,QF691,AP0021,AP0038,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Cancelled,101,118
FL002122,UA,UA8214,AP0022,AP0039,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL002123,JL,JL808,AP0023,AP0040,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Cancelled,123,108
FL002124,UA,UA29,AP0024,AP0041,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL002125,JL,JL24,AP0025,AP0042,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL002126,LH,LH800,AP0026,AP0043,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL002127,TG,TG4179,AP0027,AP0044,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL002128,KE,KE9935,AP0028,AP0045,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL002129,MH,MH7722,AP0029,AP0046,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL002130,SQ,SQ6988,AP0030,AP0047,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL002131,TG,TG4374,AP0031,AP0048,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL002132,MH,MH862,AP0032,AP0049,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL002133,LH,LH216,AP0033,AP0050,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL002134,QF,QF237,AP0034,AP0051,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL002135,CX,CX134,AP0035,AP0052,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL002136,AF,AF8921,AP0036,AP0053,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL002137,MH,MH516,AP0037,AP0054,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL002138,NH,NH9399,AP0038,AP0055,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL002139,SQ,SQ135,AP0039,AP0056,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Delayed,133,132
FL002140,AF,AF411,AP0040,AP0057,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL002141,CX,CX369,AP0041,AP0058,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL002142,SQ,SQ667,AP0042,AP0059,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL002143,SQ,SQ498,AP0043,AP0060,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL002144,EK,EK504,AP0044,AP0061,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Cancelled,102,110
FL002145,KE,KE2007,AP0045,AP0062,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL002146,NH,NH8069,AP0046,AP0063,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL002147,SQ,SQ131,AP0047,AP0064,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL002148,MH,MH903,AP0048,AP0065,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL002149,SQ,SQ8650,AP0049,AP0066,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL002150,EK,EK1660,AP0050,AP0067,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL002151,QF,QF75,AP0051,AP0068,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL002152,TG,TG85,AP0052,AP0069,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL002153,NH,NH144,AP0053,AP0070,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL002154,SQ,SQ309,AP0054,AP0071,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL002155,AF,AF197,AP0055,AP0072,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL002156,MH,MH145,AP0056,AP0073,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL002157,CX,CX107,AP0057,AP0074,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL002158,MH,MH100,AP0058,AP0075,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL002159,JL,JL7212,AP0059,AP0076,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL002160,UA,UA74,AP0060,AP0077,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL002161,TG,TG895,AP0061,AP0078,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL002162,QF,QF865,AP0062,AP0079,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL002163,EK,EK689,AP0063,AP0080,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL002164,AF,AF93,AP0064,AP0081,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL002165,MH,MH1990,AP0065,AP0082,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL002166,SQ,SQ660,AP0066,AP0083,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL002167,SQ,SQ5179,AP0067,AP0084,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL002168,CX,CX781,AP0068,AP0085,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL002169,UA,UA51,AP0069,AP0086,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Delayed,123,118
FL002170,EK,EK55,AP0070,AP0087,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL002171,QF,QF691,AP0071,AP0088,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL002172,UA,UA8214,AP0072,AP0089,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL002173,JL,JL808,AP0073,AP0090,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL002174,UA,UA29,AP0074,AP0091,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL002175,JL,JL24,AP0075,AP0092,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL002176,LH,LH800,AP0076,AP0093,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL002177,TG,TG4179,AP0077,AP0094,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Delayed,119,108
FL002178,KE,KE9935,AP0078,AP0095,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL002179,MH,MH7722,AP0079,AP0096,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Cancelled,111,110
FL002180,SQ,SQ6988,AP0080,AP0097,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Delayed,133,108
FL002181,TG,TG4374,AP0081,AP0098,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL002182,MH,MH862,AP0082,AP0099,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL002183,LH,LH216,AP0083,AP0100,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL002184,QF,QF237,AP0084,AP0101,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL002185,CX,CX134,AP0085,AP0102,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL002186,AF,AF8921,AP0086,AP0103,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL002187,MH,MH516,AP0087,AP0104,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL002188,NH,NH9399,AP0088,AP0105,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL002189,SQ,SQ135,AP0089,AP0106,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL002190,AF,AF411,AP0090,AP0107,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL002191,CX,CX369,AP0091,AP0108,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Delayed,117,108
FL002192,SQ,SQ667,AP0092,AP0109,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL002193,SQ,SQ498,AP0093,AP0110,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL002194,EK,EK504,AP0094,AP0111,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL002195,KE,KE2007,AP0095,AP0112,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL002196,NH,NH8069,AP0096,AP0113,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Cancelled,119,118
FL002197,SQ,SQ131,AP0097,AP0114,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL002198,MH,MH903,AP0098,AP0115,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL002199,SQ,SQ8650,AP0099,AP0116,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL002200,EK,EK1660,AP0100,AP0117,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL002201,QF,QF75,AP0101,AP0118,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL002202,TG,TG85,AP0102,AP0119,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL002203,NH,NH144,AP0103,AP0120,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL002204,SQ,SQ309,AP0104,AP0121,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL002205,AF,AF197,AP0105,AP0122,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL002206,MH,MH145,AP0106,AP0123,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL002207,CX,CX107,AP0107,AP0124,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL002208,MH,MH100,AP0108,AP0125,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL002209,JL,JL7212,AP0109,AP0126,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL002210,UA,UA74,AP0110,AP0127,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL002211,TG,TG895,AP0111,AP0128,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL002212,QF,QF865,AP0112,AP0129,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL002213,EK,EK689,AP0113,AP0130,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL002214,AF,AF93,AP0114,AP0131,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL002215,MH,MH1990,AP0115,AP0132,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL002216,SQ,SQ660,AP0116,AP0133,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL002217,SQ,SQ5179,AP0117,AP0134,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Delayed,102,108
FL002218,CX,CX781,AP0118,AP0135,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL002219,UA,UA51,AP0119,AP0136,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL002220,EK,EK55,AP0120,AP0137,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL002221,QF,QF691,AP0121,AP0138,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL002222,UA,UA8214,AP0122,AP0139,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL002223,JL,JL808,AP0123,AP0140,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL002224,UA,UA29,AP0124,AP0141,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL002225,JL,JL24,AP0125,AP0142,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL002226,LH,LH800,AP0126,AP0143,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL002227,TG,TG4179,AP0127,AP0144,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL002228,KE,KE9935,AP0128,AP0145,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Delayed,111,132
FL002229,MH,MH7722,AP0129,AP0146,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Delayed,111,110
FL002230,SQ,SQ6988,AP0130,AP0147,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL002231,TG,TG4374,AP0131,AP0148,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL002232,MH,MH862,AP0132,AP0149,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL002233,LH,LH216,AP0133,AP0150,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL002234,QF,QF237,AP0134,AP0001,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL002235,CX,CX134,AP0135,AP0002,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL002236,AF,AF8921,AP0136,AP0003,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL002237,MH,MH516,AP0137,AP0004,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL002238,NH,NH9399,AP0138,AP0005,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL002239,SQ,SQ135,AP0139,AP0006,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL002240,AF,AF411,AP0140,AP0007,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL002241,CX,CX369,AP0141,AP0008,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL002242,SQ,SQ667,AP0142,AP0009,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL002243,SQ,SQ498,AP0143,AP0010,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL002244,EK,EK504,AP0144,AP0011,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL002245,KE,KE2007,AP0145,AP0012,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL002246,NH,NH8069,AP0146,AP0013,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL002247,SQ,SQ131,AP0147,AP0014,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Cancelled,115,118
FL002248,MH,MH903,AP0148,AP0015,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL002249,SQ,SQ8650,AP0149,AP0016,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL002250,EK,EK1660,AP0150,AP0017,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL002251,QF,QF75,AP0001,AP0018,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL002252,TG,TG85,AP0002,AP0019,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL002253,NH,NH144,AP0003,AP0020,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Delayed,131,118
FL002254,SQ,SQ309,AP0004,AP0021,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL002255,AF,AF197,AP0005,AP0022,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL002256,MH,MH145,AP0006,AP0023,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL002257,CX,CX107,AP0007,AP0024,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Cancelled,133,108
FL002258,MH,MH100,AP0008,AP0025,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL002259,JL,JL7212,AP0009,AP0026,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Delayed,115,118
FL002260,UA,UA74,AP0010,AP0027,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Cancelled,102,108
FL002261,TG,TG895,AP0011,AP0028,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL002262,QF,QF865,AP0012,AP0029,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL002263,EK,EK689,AP0013,AP0030,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL002264,AF,AF93,AP0014,AP0031,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL002265,MH,MH1990,AP0015,AP0032,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL002266,SQ,SQ660,AP0016,AP0033,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL002267,SQ,SQ5179,AP0017,AP0034,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL002268,CX,CX781,AP0018,AP0035,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL002269,UA,UA51,AP0019,AP0036,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Cancelled,123,118
FL002270,EK,EK55,AP0020,AP0037,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Delayed,123,110
FL002271,QF,QF691,AP0021,AP0038,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL002272,UA,UA8214,AP0022,AP0039,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Delayed,115,132
FL002273,JL,JL808,AP0023,AP0040,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL002274,UA,UA29,AP0024,AP0041,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL002275,JL,JL24,AP0025,AP0042,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL002276,LH,LH800,AP0026,AP0043,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL002277,TG,TG4179,AP0027,AP0044,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL002278,KE,KE9935,AP0028,AP0045,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Delayed,111,132
FL002279,MH,MH7722,AP0029,AP0046,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Cancelled,111,110
FL002280,SQ,SQ6988,AP0030,AP0047,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL002281,TG,TG4374,AP0031,AP0048,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL002282,MH,MH862,AP0032,AP0049,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL002283,LH,LH216,AP0033,AP0050,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL002284,QF,QF237,AP0034,AP0051,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL002285,CX,CX134,AP0035,AP0052,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL002286,AF,AF8921,AP0036,AP0053,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL002287,MH,MH516,AP0037,AP0054,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL002288,NH,NH9399,AP0038,AP0055,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL002289,SQ,SQ135,AP0039,AP0056,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL002290,AF,AF411,AP0040,AP0057,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL002291,CX,CX369,AP0041,AP0058,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL002292,SQ,SQ667,AP0042,AP0059,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL002293,SQ,SQ498,AP0043,AP0060,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL002294,EK,EK504,AP0044,AP0061,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL002295,KE,KE2007,AP0045,AP0062,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Cancelled,138,118
FL002296,NH,NH8069,AP0046,AP0063,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL002297,SQ,SQ131,AP0047,AP0064,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL002298,MH,MH903,AP0048,AP0065,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL002299,SQ,SQ8650,AP0049,AP0066,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL002300,EK,EK1660,AP0050,AP0067,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Cancelled,138,132
FL002301,QF,QF75,AP0051,AP0068,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL002302,TG,TG85,AP0052,AP0069,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL002303,NH,NH144,AP0053,AP0070,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL002304,SQ,SQ309,AP0054,AP0071,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL002305,AF,AF197,AP0055,AP0072,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL002306,MH,MH145,AP0056,AP0073,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL002307,CX,CX107,AP0057,AP0074,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL002308,MH,MH100,AP0058,AP0075,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL002309,JL,JL7212,AP0059,AP0076,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Cancelled,115,118
FL002310,UA,UA74,AP0060,AP0077,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL002311,TG,TG895,AP0061,AP0078,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL002312,QF,QF865,AP0062,AP0079,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL002313,EK,EK689,AP0063,AP0080,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL002314,AF,AF93,AP0064,AP0081,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL002315,MH,MH1990,AP0065,AP0082,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Delayed,102,118
FL002316,SQ,SQ660,AP0066,AP0083,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL002317,SQ,SQ5179,AP0067,AP0084,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL002318,CX,CX781,AP0068,AP0085,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL002319,UA,UA51,AP0069,AP0086,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL002320,EK,EK55,AP0070,AP0087,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL002321,QF,QF691,AP0071,AP0088,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Delayed,101,118
FL002322,UA,UA8214,AP0072,AP0089,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL002323,JL,JL808,AP0073,AP0090,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL002324,UA,UA29,AP0074,AP0091,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL002325,JL,JL24,AP0075,AP0092,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL002326,LH,LH800,AP0076,AP0093,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL002327,TG,TG4179,AP0077,AP0094,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL002328,KE,KE9935,AP0078,AP0095,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL002329,MH,MH7722,AP0079,AP0096,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL002330,SQ,SQ6988,AP0080,AP0097,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
