ticket_id,ticket_no,passenger_id,flight_id,seat,class,price_usd,booking_date,statuss
T0022769,TK4269,P000247,FL000269,22C,Business,20870,5/18/2024,Checked-In
T0022770,TK4270,P003803,FL000270,53C,Business,2712,5/19/2024,Booked
T0022771,TK4271,P000757,FL000271,37B,Economy,6218,5/20/2024,Checked-In
T0022772,TK4272,P001802,FL000272,59A,Premium Economy,1379,5/21/2024,Booked
T0022773,TK4273,P000079,FL000273,45A,Economy,1954,5/22/2024,Booked
T0022774,TK4274,P003661,FL000274,25F,Economy,6246,5/23/2024,Checked-In
T0022775,TK4275,P001713,FL000275,19F,Economy,635,5/24/2024,Booked
T0022776,TK4276,P000277,FL000276,55D,Business,17198,5/25/2024,Booked
T0022777,TK4277,P003469,FL000277,54B,Economy,1295,5/26/2024,Booked
T0022778,TK4278,P000005,FL000278,47B,Economy,5140,5/27/2024,Booked
T0022779,TK4279,P003275,FL000279,51C,Economy,2525,5/28/2024,Booked
T0022780,TK4280,P000835,FL000280,39F,Economy,1804,5/29/2024,Booked
T0022781,TK4281,P004580,FL000281,6E,Economy,5429,5/30/2024,Booked
T0022782,TK4282,P000625,FL000282,39F,Premium Economy,11570,5/31/2024,Booked
T0022783,TK4283,P000172,FL000283,39B,Economy,4395,6/1/2024,Cancelled
T0022784,TK4284,P000039,FL000284,50D,Economy,5182,6/2/2024,Booked
T0022785,TK4285,P002155,FL000285,51D,Economy,1711,6/3/2024,Booked
T0022786,TK4286,P000683,FL000286,5A,Economy,1118,6/4/2024,Booked
T0022787,TK4287,P003177,FL000287,13F,Economy,4467,6/5/2024,Booked
T0022788,TK4288,P003832,FL000288,39F,Economy,5952,6/6/2024,Booked
T0022789,TK4289,P000004,FL000289,55F,Economy,1375,6/7/2024,Booked
T0022790,TK4290,P001563,FL000290,32F,Economy,4776,6/8/2024,Booked
T0022791,TK4291,P003221,FL000291,36E,Economy,4783,6/9/2024,Cancelled
T0022792,TK4292,P000597,FL000292,24A,Business,11166,6/10/2024,Checked-In
T0022793,TK4293,P001196,FL000293,7F,Economy,1131,6/11/2024,Checked-In
T0022794,TK4294,P001888,FL000294,26A,Economy,5073,6/12/2024,Booked
T0022795,TK4295,P004889,FL000295,11C,Economy,3662,6/13/2024,Booked
T0022796,TK4296,P003140,FL000296,2E,Economy,1021,6/14/2024,Booked
T0022797,TK4297,P000096,FL000297,3D,Economy,4736,6/15/2024,Booked
T0022798,TK4298,P000129,FL000298,11A,Economy,1595,6/16/2024,Booked
T0022799,TK4299,P000134,FL000299,44E,Economy,5714,6/17/2024,Booked
T0022800,TK4300,P000746,FL000300,35E,Economy,1399,6/18/2024,Cancelled
T0022801,TK4301,P000161,FL000301,22B,Economy,1657,6/19/2024,Booked
T0022802,TK4302,P000817,FL000302,34E,Economy,695,6/20/2024,Booked
T0022803,TK4303,P000106,FL000303,32D,Economy,1832,6/21/2024,Booked
T0022804,TK4304,P000460,FL000304,28A,Economy,3030,6/22/2024,Booked
T0022805,TK4305,P003032,FL000305,59F,Economy,4892,6/23/2024,Booked
T0022806,TK4306,P000154,FL000306,25B,Economy,4234,6/24/2024,Booked
T0022807,TK4307,P000218,FL000307,24B,Premium Economy,5382,6/25/2024,Booked
T0022808,TK4308,P000937,FL000308,7B,Economy,2046,6/26/2024,Cancelled
T0022809,TK4309,P000172,FL000309,51F,Economy,6241,6/27/2024,Booked
T0022810,TK4310,P000946,FL000310,21C,Economy,5859,6/28/2024,Booked
T0022811,TK4311,P000300,FL000311,12C,Economy,5800,6/29/2024,Booked
T0022812,TK4312,P000899,FL000312,39F,Business,17477,6/30/2024,Booked
T0022813,TK4313,P000744,FL000313,28C,Business,6303,7/1/2024,Checked-In
T0022814,TK4314,P003731,FL000314,12A,Economy,6495,7/2/2024,Booked
T0022815,TK4315,P000875,FL000315,29B,Economy,1390,7/3/2024,Booked
T0022816,TK4316,P000476,FL000316,34C,Economy,6473,7/4/2024,Booked
T0022817,TK4317,P001257,FL000317,21E,Economy,4668,7/5/2024,Booked
T0022818,TK4318,P001158,FL000318,8A,Economy,5884,7/6/2024,Booked
T0022819,TK4319,P000031,FL000319,13F,Business,4265,7/7/2024,Booked
T0022820,TK4320,P000274,FL000320,17A,Economy,1918,7/8/2024,Checked-In
T0022821,TK4321,P000038,FL000321,29E,Economy,1204,7/9/2024,Booked
T0022822,TK4322,P002638,FL000322,47C,Economy,3682,7/10/2024,Booked
T0022823,TK4323,P000262,FL000323,12E,Premium Economy,7511,7/11/2024,Booked
T0022824,TK4324,P001251,FL000324,59F,Economy,2287,7/12/2024,Booked
T0022825,TK4325,P000111,FL000325,8B,Economy,5078,7/13/2024,Booked
T0022826,TK4326,P000511,FL000326,53C,Premium Economy,8622,7/14/2024,Booked
T0022827,TK4327,P002927,FL000327,40E,Economy,2550,7/15/2024,Checked-In
T0022828,TK4328,P002194,FL000328,38E,Premium Economy,1100,7/16/2024,Checked-In
T0022829,TK4329,P004393,FL000329,55E,Economy,3683,7/17/2024,Booked
T0022830,TK4330,P000450,FL000330,59B,Economy,4513,7/18/2024,Booked
T0022831,TK4331,P000029,FL000331,38A,Economy,3830,7/19/2024,Booked
T0022832,TK4332,P003604,FL000332,44F,Economy,6426,7/20/2024,Booked
T0022833,TK4333,P002856,FL000333,38F,Economy,1893,7/21/2024,Booked
T0022834,TK4334,P000185,FL000334,35A,Premium Economy,6269,7/22/2024,Booked
T0022835,TK4335,P004689,FL000335,6C,Economy,784,7/23/2024,Booked
T0022836,TK4336,P004465,FL000336,17C,Economy,4932,7/24/2024,Booked
T0022837,TK4337,P004313,FL000337,50A,Business,24276,7/25/2024,Booked
T0022838,TK4338,P000157,FL000338,32C,Economy,2578,7/26/2024,Booked
T0022839,TK4339,P001610,FL000339,49D,Economy,1946,7/27/2024,Booked
T0022840,TK4340,P001125,FL000340,33D,Economy,6449,7/28/2024,Booked
T0022841,TK4341,P004274,FL000341,20F,Premium Economy,4466,7/29/2024,Checked-In
T0022842,TK4342,P000008,FL000342,38D,Premium Economy,1003,7/30/2024,Booked
T0022843,TK4343,P004331,FL000343,53C,Economy,726,7/31/2024,Booked
T0022844,TK4344,P000313,FL000344,8C,Economy,2486,8/1/2024,Cancelled
T0022845,TK4345,P001576,FL000345,15D,Business,5802,8/2/2024,Booked
T0022846,TK4346,P004393,FL000346,34F,Economy,1667,8/3/2024,Booked
T0022847,TK4347,P000479,FL000347,13D,Premium Economy,9989,8/4/2024,Checked-In
T0022848,TK4348,P000788,FL000348,3B,Economy,927,8/5/2024,Checked-In
T0022849,TK4349,P004816,FL000349,60A,Economy,2357,8/6/2024,Booked
T0022850,TK4350,P001189,FL000350,27A,Economy,5286,8/7/2024,Booked
T0022851,TK4351,P000728,FL000351,44B,Premium Economy,1119,8/8/2024,Booked
T0022852,TK4352,P000229,FL000352,29B,Economy,5843,8/9/2024,Booked
T0022853,TK4353,P000122,FL000353,35C,Economy,788,8/10/2024,Booked
T0022854,TK4354,P000909,FL000354,38E,Economy,5560,8/11/2024,Booked
T0022855,TK4355,P003590,FL000355,35E,Economy,6247,8/12/2024,Booked
T0022856,TK4356,P000023,FL000356,18E,Economy,2429,8/13/2024,Booked
T0022857,TK4357,P000338,FL000357,36A,Economy,4334,8/14/2024,Cancelled
T0022858,TK4358,P001410,FL000358,51C,Economy,5663,8/15/2024,Booked
T0022859,TK4359,P004146,FL000359,51D,Economy,3393,8/16/2024,Booked
T0022860,TK4360,P002267,FL000360,13C,Economy,3842,8/17/2024,Booked
T0022861,TK4361,P000408,FL000361,43F,Economy,5615,8/18/2024,Booked
T0022862,TK4362,P000341,FL000362,56B,Economy,1245,8/19/2024,Booked
T0022863,TK4363,P001327,FL000363,2A,Economy,1007,8/20/2024,Booked
T0022864,TK4364,P003781,FL000364,47A,Business,3170,8/21/2024,Checked-In
T0022865,TK4365,P000120,FL000365,7F,Business,5457,8/22/2024,Booked
T0022866,TK4366,P002741,FL000366,57E,Premium Economy,10419,8/23/2024,Checked-In
T0022867,TK4367,P002730,FL000367,25C,Premium Economy,2900,8/24/2024,Booked
T0022868,TK4368,P000091,FL000368,54C,Economy,2090,8/25/2024,Booked
T0022869,TK4369,P001730,FL000369,34F,Economy,758,8/26/2024,Booked
T0022870,TK4370,P000309,FL000370,11B,Premium Economy,9947,8/27/2024,Booked
T0022871,TK4371,P000945,FL000371,58D,Business,23073,8/28/2024,Booked
T0022872,TK4372,P003099,FL000372,33D,Premium Economy,9918,8/29/2024,Booked
T0022873,TK4373,P000309,FL000373,11A,Economy,4384,8/30/2024,Booked
T0022874,TK4374,P003896,FL000374,56F,Economy,1072,8/31/2024,Booked
T0022875,TK4375,P000123,FL000375,27D,Economy,5616,9/1/2024,Cancelled
T0022876,TK4376,P000035,FL000376,41E,Economy,711,9/2/2024,Cancelled
T0022877,TK4377,P000081,FL000377,36D,Premium Economy,5142,9/3/2024,Booked
T0022878,TK4378,P000837,FL000378,31D,Economy,1522,9/4/2024,Booked
T0022879,TK4379,P000945,FL000379,59A,Economy,2415,9/5/2024,Booked
T0022880,TK4380,P001298,FL000380,4C,Economy,2741,9/6/2024,Booked
T0022881,TK4381,P000022,FL000381,18D,Premium Economy,1537,9/7/2024,Checked-In
T0022882,TK4382,P000211,FL000382,30C,Economy,1375,9/8/2024,Booked
T0022883,TK4383,P000443,FL000383,22C,Business,16386,9/9/2024,Checked-In
T0022884,TK4384,P004823,FL000384,18E,Economy,4736,9/10/2024,Booked
T0022885,TK4385,P000954,FL000385,36F,Economy,5049,9/11/2024,Booked
T0022886,TK4386,P002249,FL000386,59F,Economy,740,9/12/2024,Booked
T0022887,TK4387,P000024,FL000387,2F,Economy,1979,9/13/2024,Booked
T0022888,TK4388,P004957,FL000388,30A,Economy,1898,9/14/2024,Booked
T0022889,TK4389,P000729,FL000389,54A,Economy,950,9/15/2024,Checked-In
T0022890,TK4390,P001060,FL000390,47E,Business,18506,9/16/2024,Booked
T0022891,TK4391,P000110,FL000391,59D,Economy,5831,9/17/2024,Booked
T0022892,TK4392,P000139,FL000392,18D,Economy,4612,9/18/2024,Booked
T0022893,TK4393,P000211,FL000393,56E,Premium Economy,9335,9/19/2024,Booked
T0022894,TK4394,P001777,FL000394,31D,Economy,733,9/20/2024,Cancelled
T0022895,TK4395,P002392,FL000395,32C,Premium Economy,8608,9/21/2024,Checked-In
T0022896,TK4396,P002328,FL000396,29B,Economy,1225,9/22/2024,Checked-In
T0022897,TK4397,P000239,FL000397,19A,Business,3462,9/23/2024,Checked-In
T0022898,TK4398,P004219,FL000398,54D,Premium Economy,1760,9/24/2024,Booked
T0022899,TK4399,P000228,FL000399,58C,Premium Economy,2630,9/25/2024,Booked
T0022900,TK4400,P002345,FL000400,1C,Business,4138,9/26/2024,Booked
T0022901,TK4401,P001165,FL000401,5F,Economy,1064,9/27/2024,Booked
T0022902,TK4402,P000014,FL000402,42C,Economy,816,9/28/2024,Cancelled
T0022903,TK4403,P003237,FL000403,60C,Business,26223,9/29/2024,Booked
T0022904,TK4404,P000938,FL000404,23C,Economy,1256,9/30/2024,Checked-In
T0022905,TK4405,P004600,FL000405,3B,Premium Economy,1392,10/1/2024,Booked
T0022906,TK4406,P004193,FL000406,13C,Economy,1540,10/2/2024,Cancelled
T0022907,TK4407,P002951,FL000407,42B,Premium Economy,1655,10/3/2024,Booked
T0022908,TK4408,P001128,FL000408,60A,Economy,788,10/4/2024,Checked-In
T0022909,TK4409,P000352,FL000409,54A,Business,4579,10/5/2024,Booked
T0022910,TK4410,P002798,FL000410,47F,Economy,2797,10/6/2024,Checked-In
T0022911,TK4411,P000919,FL000411,4F,Premium Economy,1609,10/7/2024,Cancelled
T0022912,TK4412,P000286,FL000412,26A,Economy,5148,10/8/2024,Checked-In
T0022913,TK4413,P000993,FL000413,43E,Economy,5477,10/9/2024,Booked
T0022914,TK4414,P002498,FL000414,31A,Economy,873,10/10/2024,Booked
T0022915,TK4415,P003425,FL000415,2B,Economy,1160,10/11/2024,Booked
T0022916,TK4416,P001227,FL000416,57A,Economy,3365,10/12/2024,Booked
T0022917,TK4417,P000647,FL000417,3F,Economy,4893,10/13/2024,Booked
T0022918,TK4418,P001558,FL000418,11F,Economy,1331,10/14/2024,Checked-In
T0022919,TK4419,P002050,FL000419,5F,Business,5978,10/15/2024,Booked
T0022920,TK4420,P000479,FL000420,9C,Economy,4588,10/16/2024,Booked
T0022921,TK4421,P000146,FL000421,45D,Economy,1599,10/17/2024,Cancelled
T0022922,TK4422,P001274,FL000422,17A,Economy,6551,10/18/2024,Checked-In
T0022923,TK4423,P000916,FL000423,21E,Economy,5127,10/19/2024,Booked
T0022924,TK4424,P000015,FL000424,40C,Economy,932,10/20/2024,Booked
T0022925,TK4425,P000064,FL000425,13A,Economy,5873,10/21/2024,Cancelled
T0022926,TK4426,P000047,FL000426,25C,Economy,901,10/22/2024,Booked
T0022927,TK4427,P000413,FL000427,19F,Economy,5787,10/23/2024,Booked
T0022928,TK4428,P000717,FL000428,15A,Economy,1051,10/24/2024,Checked-In
T0022929,TK4429,P000222,FL000429,11A,Economy,5702,10/25/2024,Booked
T0022930,TK4430,P002684,FL000430,50C,Premium Economy,8129,10/26/2024,Booked
T0022931,TK4431,P000507,FL000431,43F,Economy,1100,10/27/2024,Checked-In
T0022932,TK4432,P003990,FL000432,10A,Economy,1224,10/28/2024,Booked
T0022933,TK4433,P000079,FL000433,43A,Economy,5426,10/29/2024,Checked-In
T0022934,TK4434,P000382,FL000434,13C,Economy,859,10/30/2024,Checked-In
T0022935,TK4435,P000680,FL000435,23A,Economy,992,10/31/2024,Booked
T0022936,TK4436,P000089,FL000436,14B,Economy,1247,11/1/2024,Booked
T0022937,TK4437,P000212,FL000437,9D,Economy,940,11/2/2024,Booked
T0022938,TK4438,P001807,FL000438,31B,Economy,4765,11/3/2024,Booked
T0022939,TK4439,P000066,FL000439,38F,Economy,962,11/4/2024,Cancelled
T0022940,TK4440,P001084,FL000440,42D,Economy,1921,11/5/2024,Cancelled
T0022941,TK4441,P000936,FL000441,29C,Economy,2598,11/6/2024,Booked
T0022942,TK4442,P000134,FL000442,26B,Economy,6564,11/7/2024,Booked
T0022943,TK4443,P000209,FL000443,59F,Economy,5527,11/8/2024,Booked
T0022944,TK4444,P000020,FL000444,29F,Business,21683,11/9/2024,Checked-In
T0022945,TK4445,P000291,FL000445,43B,Economy,5501,11/10/2024,Booked
T0022946,TK4446,P000763,FL000446,47D,Economy,522,11/11/2024,Cancelled
T0022947,TK4447,P000572,FL000447,9D,Economy,993,11/12/2024,Booked
T0022948,TK4448,P001331,FL000448,8C,Economy,955,11/13/2024,Booked
T0022949,TK4449,P001582,FL000449,41E,Economy,4974,11/14/2024,Booked
T0022950,TK4450,P003565,FL000450,44C,Economy,4171,11/15/2024,Booked
T0022951,TK4451,P000328,FL000451,35B,Economy,6017,11/16/2024,Booked
T0022952,TK4452,P000341,FL000452,49E,Premium Economy,9108,11/17/2024,Booked
T0022953,TK4453,P002852,FL000453,34D,Business,3011,11/18/2024,Booked
T0022954,TK4454,P000810,FL000454,20F,Business,25608,11/19/2024,Booked
T0022955,TK4455,P004140,FL000455,23C,Business,8565,11/20/2024,Checked-In
T0022956,TK4456,P000393,FL000456,15C,Economy,3874,11/21/2024,Booked
T0022957,TK4457,P003827,FL000457,36F,Economy,4837,11/22/2024,Checked-In
T0022958,TK4458,P000009,FL000458,5F,Premium Economy,2217,11/23/2024,Booked
T0022959,TK4459,P000295,FL000459,57F,Economy,1178,11/24/2024,Checked-In
T0022960,TK4460,P000175,FL000460,54D,Economy,828,11/25/2024,Booked
T0022961,TK4461,P002568,FL000461,44D,Economy,660,11/26/2024,Booked
T0022962,TK4462,P004060,FL000462,26E,Economy,4581,11/27/2024,Booked
T0022963,TK4463,P000166,FL000463,1A,Business,10028,11/28/2024,Booked
T0022964,TK4464,P000342,FL000464,17A,Premium Economy,3958,11/29/2024,Checked-In
T0022965,TK4465,P000005,FL000465,9C,Economy,5877,11/30/2024,Booked
T0022966,TK4466,P000031,FL000466,58B,Economy,5929,12/1/2024,Booked
T0022967,TK4467,P000077,FL000467,14A,Premium Economy,3512,12/2/2024,Booked
T0022968,TK4468,P002240,FL000468,17F,Business,8519,12/3/2024,Checked-In
T0022969,TK4469,P000357,FL000469,13E,Business,19164,12/4/2024,Booked
T0022970,TK4470,P002342,FL000470,49F,Economy,1193,12/5/2024,Booked
T0022971,TK4471,P000438,FL000471,43B,Premium Economy,3684,12/6/2024,Booked
T0022972,TK4472,P004452,FL000472,24A,Premium Economy,9158,12/7/2024,Checked-In
T0022973,TK4473,P000572,FL000473,34D,Economy,1824,12/8/2024,Booked
T0022974,TK4474,P000103,FL000474,11E,Premium Economy,8686,12/9/2024,Checked-In
T0022975,TK4475,P000895,FL000475,3F,Economy,768,12/10/2024,Booked
T0022976,TK4476,P000374,FL000476,46F,Economy,840,12/11/2024,Booked
T0022977,TK4477,P000295,FL000477,30E,Economy,4672,12/12/2024,Booked
T0022978,TK4478,P004589,FL000478,38C,Economy,952,12/13/2024,Cancelled
T0022979,TK4479,P004318,FL000479,27C,Premium Economy,7292,12/14/2024,Booked
T0022980,TK4480,P000538,FL000480,20C,Economy,724,12/15/2024,Booked
T0022981,TK4481,P003424,FL000481,31F,Economy,2247,12/16/2024,Booked
T0022982,TK4482,P000963,FL000482,18C,Economy,1518,12/17/2024,Booked
T0022983,TK4483,P000525,FL000483,4C,Premium Economy,8106,12/18/2024,Booked
T0022984,TK4484,P000155,FL000484,50D,Economy,4775,12/19/2024,Cancelled
T0022985,TK4485,P000157,FL000485,21C,Economy,632,12/20/2024,Booked
T0022986,TK4486,P000699,FL000486,31D,Economy,3250,12/21/2024,Cancelled
T0022987,TK4487,P000228,FL000487,51E,Premium Economy,8768,12/22/2024,Booked
T0022988,TK4488,P002748,FL000488,31A,Economy,5110,12/23/2024,Booked
T0022989,TK4489,P000211,FL000489,15C,Premium Economy,1317,12/24/2024,Booked
T0022990,TK4490,P000138,FL000490,41A,Economy,1806,12/25/2024,Booked
T0022991,TK4491,P003051,FL000491,24B,Premium Economy,2455,12/26/2024,Booked
T0022992,TK4492,P001919,FL000492,23B,Premium Economy,5663,12/27/2024,Cancelled
T0022993,TK4493,P000317,FL000493,30F,Economy,1136,12/28/2024,Booked
T0022994,TK4494,P000173,FL000494,3E,Business,19809,12/29/2024,Cancelled
T0022995,TK4495,P000212,FL000495,8A,Economy,3400,12/30/2024,Booked
T0022996,TK4496,P000079,FL000496,22A,Economy,801,12/31/2024,Checked-In
T0022997,TK4497,P001581,FL000497,12E,Economy,6402,1/1/2025,Booked
T0022998,TK4498,P004256,FL000498,11A,Business,12144,1/2/2025,Booked
T0022999,TK4499,P000133,FL000499,49B,Economy,3486,1/3/2025,Booked
T0023000,TK4500,P000544,FL000500,53D,Economy,4980,1/4/2025,Booked
T0023001,TK4001,P000044,FL000501,48D,Economy,913,1/5/2025,Booked
T0023002,TK4002,P000020,FL000502,32E,Business,12504,1/6/2025,Booked
T0023003,TK4003,P003368,FL000503,9C,Economy,3355,1/7/2025,Booked
T0023004,TK4004,P001249,FL000504,5B,Economy,5547,1/8/2025,Checked-In
T0023005,TK4005,P000557,FL000505,17D,Premium Economy,7399,1/9/2025,Cancelled
T0023006,TK4006,P004096,FL000506,55D,Economy,5438,1/10/2025,Cancelled
T0023007,TK4007,P002057,FL000507,51E,Economy,4644,1/11/2025,Booked
T0023008,TK4008,P001201,FL000508,3E,Economy,4367,1/12/2025,Booked
T0023009,TK4009,P000677,FL000509,51A,Economy,1878,1/13/2025,Cancelled
T0023010,TK4010,P000095,FL000510,16A,Premium Economy,6382,1/14/2025,Booked
T0023011,TK4011,P000327,FL000511,39F,Economy,738,1/15/2025,Booked
T0023012,TK4012,P000150,FL000512,56F,Premium Economy,7366,1/16/2025,Checked-In
T0023013,TK4013,P000132,FL000513,21F,Economy,4172,1/17/2025,Booked
T0023014,TK4014,P000125,FL000514,24F,Business,9366,1/18/2025,Booked
T0023015,TK4015,P000343,FL000515,58A,Premium Economy,9183,1/19/2025,Booked
T0023016,TK4016,P000593,FL000516,13E,Economy,3516,1/20/2025,Booked
T0023017,TK4017,P000912,FL000517,51B,Economy,1211,1/21/2025,Cancelled
T0023018,TK4018,P002807,FL000518,30B,Economy,5325,1/22/2025,Booked
T0023019,TK4019,P004100,FL000519,49F,Economy,4099,1/23/2025,Booked
T0023020,TK4020,P000479,FL000520,13B,Economy,2282,1/24/2025,Booked
T0023021,TK4021,P000229,FL000521,44D,Economy,5099,1/25/2025,Cancelled
T0023022,TK4022,P000168,FL000522,15E,Premium Economy,1346,1/26/2025,Booked
T0023023,TK4023,P000590,FL000523,12D,Premium Economy,8362,1/27/2025,Booked
T0023024,TK4024,P001240,FL000524,20D,Economy,4892,1/28/2025,Booked
T0023025,TK4025,P000753,FL000525,44D,Economy,3149,1/29/2025,Checked-In
T0023026,TK4026,P004910,FL000526,58D,Economy,1137,1/30/2025,Checked-In
T0023027,TK4027,P000005,FL000527,31A,Premium Economy,10170,1/31/2025,Booked
T0023028,TK4028,P000211,FL000528,41D,Economy,1337,2/1/2025,Booked
T0023029,TK4029,P000120,FL000529,44B,Economy,1788,2/2/2025,Booked
T0023030,TK4030,P000469,FL000530,29B,Economy,1237,2/3/2025,Cancelled
T0023031,TK4031,P000032,FL000531,52D,Economy,6541,2/4/2025,Booked
T0023032,TK4032,P000205,FL000532,13D,Economy,2961,2/5/2025,Booked
T0023033,TK4033,P003471,FL000533,9E,Economy,822,2/6/2025,Booked
T0023034,TK4034,P001071,FL000534,1D,Business,7026,2/7/2025,Booked
T0023035,TK4035,P000813,FL000535,29E,Premium Economy,1504,2/8/2025,Booked
T0023036,TK4036,P000343,FL000536,17D,Economy,5365,2/9/2025,Booked
T0023037,TK4037,P002913,FL000537,25C,Economy,2182,2/10/2025,Cancelled
T0023038,TK4038,P003303,FL000538,40B,Economy,1031,2/11/2025,Booked
T0023039,TK4039,P000008,FL000539,2F,Premium Economy,7469,2/12/2025,Booked
T0023040,TK4040,P000144,FL000540,48C,Economy,6232,2/13/2025,Booked
T0023041,TK4041,P000618,FL000541,57B,Premium Economy,8698,2/14/2025,Booked
T0023042,TK4042,P001879,FL000542,8D,Premium Economy,5777,2/15/2025,Checked-In
T0023043,TK4043,P000047,FL000543,45E,Economy,969,2/16/2025,Booked
T0023044,TK4044,P000995,FL000544,10E,Economy,1229,2/17/2025,Booked
T0023045,TK4045,P001609,FL000545,12A,Economy,3499,2/18/2025,Booked
T0023046,TK4046,P000202,FL000546,22F,Economy,732,2/19/2025,Checked-In
T0023047,TK4047,P001381,FL000547,28A,Economy,3679,2/20/2025,Booked
T0023048,TK4048,P000788,FL000548,26F,Economy,930,2/21/2025,Checked-In
T0023049,TK4049,P000783,FL000549,32E,Premium Economy,3596,2/22/2025,Booked
T0023050,TK4050,P001236,FL000550,12C,Premium Economy,3779,2/23/2025,Booked
T0023051,TK4051,P000002,FL000551,3C,Economy,1308,2/24/2025,Cancelled
T0023052,TK4052,P001639,FL000552,18C,Economy,6037,2/25/2025,Booked
T0023053,TK4053,P000175,FL000553,24F,Economy,1390,2/26/2025,Booked
T0023054,TK4054,P001027,FL000554,5F,Economy,5585,2/27/2025,Booked
T0023055,TK4055,P000437,FL000555,54E,Economy,1787,2/28/2025,Cancelled
T0023056,TK4056,P000095,FL000556,11C,Economy,5121,3/1/2025,Booked
T0023057,TK4057,P000139,FL000557,27A,Economy,2702,3/2/2025,Booked
T0023058,TK4058,P003497,FL000558,25E,Premium Economy,9939,3/3/2025,Cancelled
T0023059,TK4059,P000520,FL000559,12F,Economy,1169,3/4/2025,Booked
T0023060,TK4060,P002321,FL000560,54A,Economy,4319,3/5/2025,Booked
T0023061,TK4061,P000292,FL000561,57E,Business,19176,3/6/2025,Booked
T0023062,TK4062,P000795,FL000562,28C,Economy,4978,3/7/2025,Booked
T0023063,TK4063,P000847,FL000563,36D,Economy,4353,3/8/2025,Booked
T0023064,TK4064,P000501,FL000564,53F,Economy,5325,3/9/2025,Booked
T0023065,TK4065,P004714,FL000565,55D,Economy,5633,3/10/2025,Booked
T0023066,TK4066,P000360,FL000566,55C,Economy,2187,3/11/2025,Booked
T0023067,TK4067,P002408,FL000567,5A,Premium Economy,9039,3/12/2025,Booked
